Episode,Agent,Action,Observation,Reward,Done
0,adversary_0,3.0,"[ 0.          0.         -0.8287017  -0.526379    1.2509406  -0.16901138
  0.6329124   0.55651134  1.4312506   0.69070303  0.01695895  0.39263287
  0.78680426 -0.15414318]",0.0,False
0,adversary_1,3.0,"[ 0.          0.          0.60254896  0.16432407 -0.18031006 -0.85971445
 -0.7983382  -0.13419174 -1.4312506  -0.69070303 -1.4142916  -0.2980702
 -0.6444463  -0.84484625]",0.0,False
0,adversary_2,3.0,"[ 0.          0.         -0.8117427  -0.13374612  1.2339816  -0.56164426
  0.61595345  0.16387844 -0.01695895 -0.39263287  1.4142916   0.2980702
  0.7698453  -0.54677606]",0.0,False
0,agent_0,2.0,"[ 0.          0.         -0.0418974  -0.68052214  0.46413627 -0.01486819
 -0.15389185  0.7106545  -0.78680426  0.15414318  0.6444463   0.84484625
 -0.7698453   0.54677606]",0.0,False
0,adversary_0,0.0,"[-0.         -0.3        -0.8287017  -0.526379    1.2509406  -0.16901138
  0.6329124   0.55651134  1.4312506   0.69070303  0.01695895  0.39263287
  0.78680426 -0.15414318]",0.0,False
0,adversary_1,1.0,"[ 0.         -0.3         0.60254896  0.16432407 -0.18031006 -0.85971445
 -0.7983382  -0.13419174 -1.4312506  -0.69070303 -1.4142916  -0.2980702
 -0.6444463  -0.84484625]",0.0,False
0,adversary_2,0.0,"[ 0.         -0.3        -0.8117427  -0.13374612  1.2339816  -0.56164426
  0.61595345  0.16387844 -0.01695895 -0.39263287  1.4142916   0.2980702
  0.7698453  -0.54677606]",0.0,False
0,agent_0,2.0,"[ 0.4         0.         -0.0418974  -0.68052214  0.46413627 -0.01486819
 -0.15389185  0.7106545  -0.78680426  0.15414318  0.6444463   0.84484625
 -0.7698453   0.54677606]",0.0,False
0,adversary_0,2.0,"[-0.         -0.225      -0.8287017  -0.55637896  1.2509406  -0.13901138
  0.6329124   0.5865113   1.4312506   0.69070303  0.01695895  0.39263287
  0.8268043  -0.12414318]",0.0,False
0,adversary_1,2.0,"[-0.3        -0.225       0.60254896  0.13432407 -0.18031006 -0.8297144
 -0.7983382  -0.10419174 -1.4312506  -0.69070303 -1.4142916  -0.2980702
 -0.60444635 -0.8148462 ]",0.0,False
0,adversary_2,2.0,"[ 0.         -0.225      -0.8117427  -0.16374612  1.2339816  -0.5316442
  0.61595345  0.19387844 -0.01695895 -0.39263287  1.4142916   0.2980702
  0.8098453  -0.516776  ]",0.0,False
0,agent_0,1.0,"[ 0.7         0.         -0.0018974  -0.68052214  0.42413628 -0.01486819
 -0.19389185  0.7106545  -0.8268043   0.12414318  0.60444635  0.8148462
 -0.8098453   0.516776  ]",0.0,False
0,adversary_0,2.0,"[ 0.3        -0.16875    -0.8287017  -0.578879    1.2509406  -0.11651137
  0.6329124   0.6090113   1.4012506   0.69070303  0.01695895  0.39263287
  0.8968043  -0.10164318]",0.0,False
0,adversary_1,4.0,"[ 0.075      -0.16875     0.5725489   0.11182407 -0.15031005 -0.80721444
 -0.7683382  -0.08169174 -1.4012506  -0.69070303 -1.3842916  -0.2980702
 -0.5044463  -0.79234624]",0.0,False
0,adversary_2,3.0,"[ 0.3        -0.16875    -0.8117427  -0.18624613  1.2339816  -0.50914425
  0.61595345  0.21637845 -0.01695895 -0.39263287  1.3842916   0.2980702
  0.8798453  -0.49427605]",0.0,False
0,agent_0,4.0,"[ 0.125       0.          0.0681026  -0.68052214  0.3541363  -0.01486819
 -0.26389185  0.7106545  -0.8968043   0.10164318  0.5044463   0.79234624
 -0.8798453   0.49427605]",0.0,False
0,adversary_0,4.0,"[ 0.525      -0.1265625  -0.79870164 -0.59575397  1.2209406  -0.09963638
  0.6029124   0.6258863   1.3787506   0.69070303  0.01695895  0.39263287
  0.8793043  -0.08476818]",0.0,False
0,adversary_1,2.0,"[ 0.05625     0.1734375   0.5800489   0.09494907 -0.15781006 -0.7903394
 -0.7758382  -0.06481674 -1.3787506  -0.69070303 -1.3617916  -0.2980702
 -0.49944633 -0.77547127]",0.0,False
0,adversary_2,4.0,"[ 0.225      -0.4265625  -0.7817427  -0.20312113  1.2039816  -0.49226925
  0.5859535   0.23325345 -0.01695895 -0.39263287  1.3617916   0.2980702
  0.86234534 -0.47740105]",0.0,False
