Episode,Agent,Action,Observation,Reward,Done
0,adversary_0,4.0,"[ 0.          0.          0.7404984  -0.42636558 -1.5926405   0.31341198
 -0.7675986  -0.35635686 -0.5342021   0.98143375 -0.30834916  1.2571259
 -0.01971111  1.2628409 ]",0.0,False
0,adversary_1,2.0,"[ 0.          0.          0.2062963   0.5550682  -1.0584384  -0.66802174
 -0.23339652 -1.3377906   0.5342021  -0.98143375  0.22585297  0.27569208
  0.514491    0.2814071 ]",0.0,False
0,adversary_2,4.0,"[ 0.          0.          0.43214926  0.83076024 -1.2842914  -0.94371384
 -0.45924947 -1.6134827   0.30834916 -1.2571259  -0.22585297 -0.27569208
  0.28863803  0.00571502]",0.0,False
0,agent_0,4.0,"[ 0.          0.          0.7207873   0.83647525 -1.5729294  -0.94942886
 -0.7478875  -1.6191977   0.01971111 -1.2628409  -0.514491   -0.2814071
 -0.28863803 -0.00571502]",0.0,False
0,adversary_0,1.0,"[ 0.          0.3         0.7404984  -0.42636558 -1.5926405   0.31341198
 -0.7675986  -0.35635686 -0.5342021   0.98143375 -0.30834916  1.2571259
 -0.01971111  1.2628409 ]",0.0,False
0,adversary_1,0.0,"[ 0.3        -0.          0.2062963   0.5550682  -1.0584384  -0.66802174
 -0.23339652 -1.3377906   0.5342021  -0.98143375  0.22585297  0.27569208
  0.514491    0.2814071 ]",0.0,False
0,adversary_2,4.0,"[-0.          0.3         0.43214926  0.83076024 -1.2842914  -0.94371384
 -0.45924947 -1.6134827   0.30834916 -1.2571259  -0.22585297 -0.27569208
  0.28863803  0.00571502]",0.0,False
0,agent_0,4.0,"[ 0.          0.4         0.7207873   0.83647525 -1.5729294  -0.94942886
 -0.7478875  -1.6191977   0.01971111 -1.2628409  -0.514491   -0.2814071
 -0.28863803 -0.00571502]",0.0,False
0,adversary_0,4.0,"[-0.3         0.225       0.7404984  -0.39636558 -1.5926405   0.28341198
 -0.7675986  -0.38635686 -0.5042021   0.9514337  -0.30834916  1.2571259
 -0.01971111  1.2728409 ]",0.0,False
0,adversary_1,2.0,"[ 0.225      -0.          0.2362963   0.5550682  -1.0884384  -0.66802174
 -0.2633965  -1.3377906   0.5042021  -0.9514337   0.19585297  0.30569208
  0.484491    0.32140708]",0.0,False
0,adversary_2,4.0,"[-0.          0.525       0.43214926  0.8607602  -1.2842914  -0.9737138
 -0.45924947 -1.6434827   0.30834916 -1.2571259  -0.19585297 -0.30569208
  0.28863803  0.01571502]",0.0,False
0,agent_0,3.0,"[ 0.          0.7         0.7207873   0.8764753  -1.5729294  -0.9894289
 -0.7478875  -1.6591977   0.01971111 -1.2728409  -0.484491   -0.32140708
 -0.28863803 -0.01571502]",0.0,False
0,adversary_0,1.0,"[-0.225       0.46875     0.7104984  -0.37386557 -1.5626404   0.26091197
 -0.7375986  -0.40885687 -0.45170212  0.92893374 -0.27834916  1.2871258
  0.01028889  1.3203409 ]",0.0,False
0,adversary_1,3.0,"[ 0.46875    -0.          0.2587963   0.5550682  -1.1109384  -0.66802174
 -0.2858965  -1.3377906   0.45170212 -0.92893374  0.17335296  0.3581921
  0.461991    0.3914071 ]",0.0,False
0,adversary_2,4.0,"[-0.          0.69375     0.43214926  0.9132602  -1.2842914  -1.0262139
 -0.45924947 -1.6959827   0.27834916 -1.2871258  -0.17335296 -0.3581921
  0.28863803  0.03321502]",0.0,False
0,agent_0,3.0,"[ 0.          0.125       0.7207873   0.94647527 -1.5729294  -1.0594288
 -0.7478875  -1.7291977  -0.01028889 -1.3203409  -0.461991   -0.3914071
 -0.28863803 -0.03321502]",-0.4647525809752484,False
0,adversary_0,0.0,"[-0.46875     0.3515625   0.6879984  -0.32699057 -1.5401405   0.21403699
 -0.7150986  -0.45573187 -0.3823271   0.88205874 -0.25584915  1.3096259
  0.03278889  1.2859658 ]",0.0,False
0,adversary_1,1.0,"[ 0.3515625  -0.3         0.3056713   0.5550682  -1.1578134  -0.66802174
 -0.3327715  -1.3377906   0.3823271  -0.88205874  0.12647796  0.42756706
  0.415116    0.4039071 ]",0.0,False
0,adversary_2,1.0,"[-0.          0.8203125   0.43214926  0.98263526 -1.2842914  -1.0955888
 -0.45924947 -1.7653577   0.25584915 -1.3096259  -0.12647796 -0.42756706
  0.28863803 -0.02365998]",0.0,False
0,agent_0,0.0,"[ 0.         -0.30625     0.7207873   0.95897526 -1.5729294  -1.0719289
 -0.7478875  -1.7416977  -0.03278889 -1.2859658  -0.415116   -0.4039071
 -0.28863803  0.02365998]",-0.589752580975248,False
0,adversary_0,2.0,"[-0.3515625   0.26367188  0.6411234  -0.29183432 -1.4932655   0.17888074
 -0.6682236  -0.49088812 -0.30029586  0.8169025  -0.20897415  1.3565009
  0.07966389  1.2201846 ]",0.0,False
0,adversary_1,2.0,"[-0.03632813 -0.225       0.34082755  0.52506816 -1.1929697  -0.63802177
 -0.36792776 -1.3077906   0.30029586 -0.8169025   0.09132171  0.53959835
  0.37995976  0.4032821 ]",0.0,False
0,adversary_2,4.0,"[-0.3         0.6152344   0.43214926  1.0646665  -1.2842914  -1.17762
 -0.45924947 -1.847389    0.20897415 -1.3565009  -0.09132171 -0.53959835
  0.28863803 -0.13631624]",0.0,False
0,agent_0,0.0,"[ 0.         -0.2296875   0.7207873   0.92835027 -1.5729294  -1.0413039
 -0.7478875  -1.7110727  -0.07966389 -1.2201846  -0.37995976 -0.4032821
 -0.28863803  0.13631624]",-0.28350258097524783,False
0,adversary_0,4.0,"[ 0.03632813  0.1977539   0.60596716 -0.26546714 -1.4581093   0.15251355
 -0.63306737 -0.5172553  -0.26877242  0.7680353  -0.2038179   1.3916571
  0.11482014  1.1708486 ]",0.0,False
0,adversary_1,1.0,"[ 0.2727539  -0.16875     0.33719474  0.5025682  -1.1893368  -0.6155218
 -0.36429495 -1.2852906   0.26877242 -0.7680353   0.06495452  0.62362176
  0.38359255  0.40281335]",0.0,False
0,adversary_2,0.0,"[-0.225       0.7614258   0.40214926  1.12619    -1.2542913  -1.2391435
 -0.42924947 -1.9089124   0.2038179  -1.3916571  -0.06495452 -0.62362176
  0.31863803 -0.22080842]",0.0,False
0,agent_0,4.0,"[ 0.         -0.17226562  0.7207873   0.9053815  -1.5729294  -1.0183351
 -0.7478875  -1.6881039  -0.11482014 -1.1708486  -0.38359255 -0.40281335
 -0.31863803  0.22080842]",-0.05381508097524801,False
0,adversary_0,3.0,"[ 0.02724609  0.44831544  0.60959995 -0.24569175 -1.461742    0.13273816
 -0.63670015 -0.5370307  -0.24512984  0.73138493 -0.22995071  1.4480243
  0.11118733  1.1338466 ]",0.0,False
0,adversary_1,3.0,"[-0.09543457 -0.1265625   0.36447012  0.48569316 -1.2166122  -0.59864676
 -0.39157033 -1.2684156   0.24512984 -0.73138493  0.01517913  0.71663934
  0.35631716  0.40246177]",0.0,False
0,adversary_2,2.0,"[-0.16875     0.57106936  0.37964925  1.2023325  -1.2317914  -1.3152862
 -0.40674946 -1.985055    0.22995071 -1.4480243  -0.01517913 -0.71663934
  0.34113804 -0.31417757]",0.0,False
0,agent_0,1.0,"[ 0.          0.27080077  0.7207873   0.8881549  -1.5729294  -1.0011085
 -0.7478875  -1.6708773  -0.11118733 -1.1338466  -0.35631716 -0.40246177
 -0.34113804  0.31417757]",0.0,False
0,adversary_0,1.0,"[ 0.02043457  0.03623657  0.6123246  -0.20086022 -1.4644667   0.08790661
 -0.6394248  -0.5818622  -0.25739792  0.67389715 -0.24955033  1.4602996
  0.10846272  1.1160952 ]",0.0,False
0,adversary_1,4.0,"[-0.07157592 -0.39492187  0.35492668  0.47303692 -1.2070688  -0.5859905
 -0.38202688 -1.2557594   0.25739792 -0.67389715  0.00784759  0.7864025
  0.36586064  0.4421981 ]",0.0,False
0,adversary_2,2.0,"[ 0.1734375   0.428302    0.36277425  1.2594395  -1.2149163  -1.372393
 -0.38987446 -2.042162    0.24955033 -1.4602996  -0.00784759 -0.7864025
  0.35801303 -0.34420443]",0.0,False
0,agent_0,4.0,"[-0.4         0.20310059  0.7207873   0.91523504 -1.5729294  -1.0281886
 -0.7478875  -1.6979575  -0.10846272 -1.1160952  -0.36586064 -0.4421981
 -0.35801303  0.34420443]",-0.15235023722524832,False
0,adversary_0,1.0,"[-0.28467408  0.02717743  0.614368   -0.19723655 -1.46651     0.08428296
 -0.6414682  -0.5854859  -0.26659897  0.6307813  -0.23425002  1.4995062
  0.06641926  1.1327816 ]",0.0,False
0,adversary_1,2.0,"[-0.05368195  0.00380859  0.34776908  0.43354473 -1.1999111  -0.5464983
 -0.3748693  -1.2162672   0.26659897 -0.6307813   0.03234893  0.8687249
  0.3330182   0.50200033]",0.0,False
0,adversary_2,4.0,"[ 0.43007812  0.3212265   0.380118    1.3022697  -1.2322601  -1.4152232
 -0.40721822 -2.0849922   0.23425002 -1.4995062  -0.03234893 -0.8687249
  0.30066928 -0.36672455]",0.0,False
0,agent_0,3.0,"[-0.3         0.5523254   0.6807873   0.9355451  -1.5329294  -1.0484986
 -0.70788753 -1.7182676  -0.06641926 -1.1327816  -0.3330182  -0.50200033
 -0.30066928  0.36672455]",-0.35545082316274845,False
0,adversary_0,4.0,"[-0.5135056   0.02038307  0.5859006  -0.1945188  -1.4380428   0.08156521
 -0.61300087 -0.5882036  -0.24349974  0.6284444  -0.1627748   1.5289111
  0.06488667  1.1852964 ]",0.0,False
0,adversary_1,2.0,"[ 0.25973853  0.00285645  0.34240088  0.4339256  -1.194543   -0.5468792
 -0.36950108 -1.216648    0.24349974 -0.6284444   0.08072494  0.9004667
  0.30838642  0.55685204]",0.0,False
0,adversary_2,4.0,"[ 0.32255858  0.5409199   0.42312583  1.3343923  -1.275268   -1.4473459
 -0.45022604 -2.1171148   0.1627748  -1.5289111  -0.08072494 -0.9004667
  0.22766148 -0.34361467]",0.0,False
0,agent_0,1.0,"[-0.225       0.01424408  0.6507873   0.9907776  -1.5029293  -1.1037313
 -0.6778875  -1.7735001  -0.06488667 -1.1852964  -0.30838642 -0.55685204
 -0.22766148  0.34361467]",-0.9077762626158736,False
0,adversary_0,0.0,"[-0.38512915  0.3152873   0.5345501  -0.1924805  -1.3866922   0.0795269
 -0.5616503  -0.59024197 -0.16617534  0.62669176 -0.07916839  1.5809648
  0.09373722  1.1846825 ]",0.0,False
0,adversary_1,3.0,"[ 0.4948039   0.00214233  0.36837474  0.43421122 -1.2205168  -0.54716486
 -0.39547494 -1.2169337   0.16617534 -0.62669176  0.08700694  0.95427305
  0.25991255  0.5579908 ]",0.0,False
0,adversary_2,1.0,"[ 0.24191895  0.7056899   0.4553817   1.3884842  -1.3075237  -1.5014379
 -0.4824819  -2.1712067   0.07916839 -1.5809648  -0.08700694 -0.95427305
  0.17290562 -0.39628226]",0.0,False
0,agent_0,4.0,"[-0.56875     0.01068306  0.6282873   0.99220204 -1.4804294  -1.1051556
 -0.6553875  -1.7749245  -0.09373722 -1.1846825  -0.25991255 -0.5579908
 -0.17290562  0.39628226]",-0.9220203422057172,False
0,adversary_0,0.0,"[-0.28884688  0.23646548  0.49603716 -0.16095178 -1.3481792   0.04799818
 -0.5231374  -0.6217707  -0.07818203  0.59537727 -0.01646358  1.620005
  0.07537514  1.1542221 ]",0.0,False
0,adversary_1,1.0,"[ 0.37110293 -0.29839325  0.4178551   0.43442547 -1.2699972  -0.5473791
 -0.44495535 -1.217148    0.07818203 -0.59537727  0.06171845  1.0246278
  0.15355717  0.55884486]",0.0,False
0,adversary_2,3.0,"[-0.11856079  0.52926743  0.47957358  1.4590533  -1.3317157  -1.5720068
 -0.5066738  -2.2417758   0.01646358 -1.620005   -0.06171845 -1.0246278
  0.09183872 -0.46578294]",0.0,False
0,agent_0,1.0,"[-0.4265625   0.4080123   0.5714123   0.99327034 -1.4235544  -1.106224
 -0.59851253 -1.7759928  -0.07537514 -1.1542221  -0.15355717 -0.55884486
 -0.09183872  0.46578294]",-0.9327034018980995,False
0,adversary_0,2.0,"[-2.1663515e-01  1.7734911e-01  4.6715248e-01 -1.3730523e-01
 -1.3192946e+00  2.4351625e-02 -4.9425268e-01 -6.4541721e-01
 -1.2187049e-02  5.4189134e-01  5.6502630e-04  1.6492852e+00
  6.1603580e-02  1.1713768e+00]",0.0,False
0,adversary_1,0.0,"[-0.0216728  -0.22379494  0.4549654   0.40458614 -1.3071074  -0.51753974
 -0.48206562 -1.1873085   0.01218705 -0.54189134  0.01275207  1.1073939
  0.07379062  0.6294854 ]",0.0,False
0,adversary_2,1.0,"[-8.8920593e-02  9.6950576e-02  4.6771750e-01  1.5119801e+00
 -1.3198596e+00 -1.6249336e+00 -4.9481770e-01 -2.2947025e+00
 -5.6502630e-04 -1.6492852e+00 -1.2752075e-02 -1.1073939e+00
  6.1038554e-02 -4.7790843e-01]",0.0,False
0,agent_0,1.0,"[-0.7199219   0.30600923  0.528756    1.0340716  -1.3808981  -1.1470252
 -0.5558563  -1.816794   -0.06160358 -1.1713768  -0.07379062 -0.6294854
 -0.06103855  0.47790843]",-1.0705185308214176,False
0,adversary_0,2.0,"[ 0.13752364  0.13301183  0.44548896 -0.11957031 -1.297631    0.00661671
 -0.47258916 -0.66315216  0.00730919  0.50177693  0.01333648  1.6412454
  0.01127491  1.1842428 ]",0.0,False
0,adversary_1,4.0,"[-0.0162546  -0.1678462   0.45279813  0.38220665 -1.3049402  -0.49516025
 -0.47989836 -1.164929   -0.00730919 -0.50177693  0.0060273   1.1394684
  0.00396572  0.68246585]",0.0,False
0,adversary_2,0.0,"[-3.6669046e-01  7.2712928e-02  4.5882544e-01  1.5216751e+00
 -1.3109676e+00 -1.6346287e+00 -4.8592564e-01 -2.3043976e+00
 -1.3336482e-02 -1.6412454e+00 -6.0272962e-03 -1.1394684e+00
 -2.0615763e-03 -4.5700258e-01]",0.0,False
0,agent_0,4.0,"[-0.9399414   0.22950691  0.45676386  1.0646725  -1.308906   -1.1776261
 -0.48386407 -1.847395   -0.01127491 -1.1842428  -0.00396572 -0.68246585
  0.00206158  0.45700258]",-1.1380826762503935,False
0,adversary_0,3.0,"[ 0.40314272  0.09975887  0.45924133 -0.10626913 -1.3113834  -0.00668447
 -0.48634154 -0.6764533  -0.00806864  0.47169116 -0.03708493  1.6352155
 -0.0964716   1.1938924 ]",0.0,False
0,adversary_1,1.0,"[-0.01219095  0.17411534  0.45117268  0.36542204 -1.3033148  -0.4783756
 -0.47827289 -1.1481445   0.00806864 -0.47169116 -0.02901629  1.1635244
 -0.08840296  0.72220117]",0.0,False
0,adversary_2,0.0,"[-0.27501783  0.0545347   0.4221564   1.5289464  -1.2742984  -1.6419
 -0.4492566  -2.3116689   0.03708493 -1.6352155   0.02901629 -1.1635244
 -0.05938667 -0.4413232 ]",0.0,False
