Episode,Agent,Action,Observation,Reward,Done
0,adversary_0,2.0,"[ 0.          0.          0.9120034  -0.5846364  -1.0460873   1.4071032
 -0.32640418  0.29342395 -0.25511366 -0.11679938 -0.8863942  -0.14352441
 -0.5339305   1.2681319 ]",0.0,False
0,adversary_1,1.0,"[ 0.          0.          0.6568898  -0.70143574 -0.7909736   1.5239025
 -0.07129054  0.4102233   0.25511366  0.11679938 -0.63128054 -0.02672504
 -0.27881682  1.3849312 ]",0.0,False
0,adversary_2,4.0,"[ 0.          0.          0.02560923 -0.7281608  -0.15969303  1.5506276
  0.55999     0.43694836  0.8863942   0.14352441  0.63128054  0.02672504
  0.35246372  1.4116563 ]",0.0,False
0,agent_0,2.0,"[ 0.          0.          0.37807295  0.68349546 -0.5121568   0.13897136
  0.20752627 -0.9747079   0.5339305  -1.2681319   0.27881682 -1.3849312
 -0.35246372 -1.4116563 ]",0.0,False
0,adversary_0,0.0,"[ 0.3         0.          0.9120034  -0.5846364  -1.0460873   1.4071032
 -0.32640418  0.29342395 -0.25511366 -0.11679938 -0.8863942  -0.14352441
 -0.5339305   1.2681319 ]",0.0,False
0,adversary_1,1.0,"[-0.3        -0.          0.6568898  -0.70143574 -0.7909736   1.5239025
 -0.07129054  0.4102233   0.25511366  0.11679938 -0.63128054 -0.02672504
 -0.27881682  1.3849312 ]",0.0,False
0,adversary_2,4.0,"[-0.          0.3         0.02560923 -0.7281608  -0.15969303  1.5506276
  0.55999     0.43694836  0.8863942   0.14352441  0.63128054  0.02672504
  0.35246372  1.4116563 ]",0.0,False
0,agent_0,2.0,"[ 0.4        -0.          0.37807295  0.68349546 -0.5121568   0.13897136
  0.20752627 -0.9747079   0.5339305  -1.2681319   0.27881682 -1.3849312
 -0.35246372 -1.4116563 ]",0.0,False
0,adversary_0,0.0,"[ 0.225       0.          0.9420034  -0.5846364  -1.0760872   1.4071032
 -0.3564042   0.29342395 -0.31511363 -0.11679938 -0.9163942  -0.11352441
 -0.52393043  1.2681319 ]",0.0,False
0,adversary_1,3.0,"[-0.525      -0.          0.62688977 -0.70143574 -0.7609736   1.5239025
 -0.04129054  0.4102233   0.31511363  0.11679938 -0.6012805   0.00327496
 -0.20881681  1.3849312 ]",0.0,False
0,adversary_2,4.0,"[-0.          0.525       0.02560923 -0.69816077 -0.15969303  1.5206276
  0.55999     0.40694836  0.9163942   0.11352441  0.6012805  -0.00327496
  0.3924637   1.3816563 ]",0.0,False
0,agent_0,2.0,"[ 0.7        -0.          0.41807297  0.68349546 -0.55215675  0.13897136
  0.16752627 -0.9747079   0.52393043 -1.2681319   0.20881681 -1.3849312
 -0.3924637  -1.3816563 ]",0.0,False
0,adversary_0,2.0,"[ 0.16875     0.          0.9645034  -0.5846364  -1.0985873   1.4071032
 -0.3789042   0.29342395 -0.39011365 -0.11679938 -0.9388942  -0.06102441
 -0.47643045  1.2681319 ]",0.0,False
0,adversary_1,3.0,"[-0.39375    -0.3         0.57438976 -0.70143574 -0.70847356  1.5239025
  0.01120946  0.4102233   0.39011365  0.11679938 -0.54878056  0.05577496
 -0.08631681  1.3849312 ]",0.0,False
0,adversary_2,4.0,"[-0.          0.69375     0.02560923 -0.6456608  -0.15969303  1.4681276
  0.55999     0.35444835  0.9388942   0.06102441  0.54878056 -0.05577496
  0.46246374  1.3291563 ]",0.0,False
0,agent_0,2.0,"[ 0.925      -0.          0.48807296  0.68349546 -0.62215674  0.13897136
  0.09752627 -0.9747079   0.47643045 -1.2681319   0.08631681 -1.3849312
 -0.46246374 -1.3291563 ]",0.0,False
0,adversary_0,2.0,"[ 0.4265625   0.          0.98137844 -0.5846364  -1.1154622   1.4071032
 -0.3957792   0.29342395 -0.44636366 -0.14679937 -0.9557692   0.00835059
 -0.40080547  1.2681319 ]",0.0,False
0,adversary_1,3.0,"[-0.2953125  -0.525       0.53501475 -0.7314358  -0.66909856  1.5539025
  0.05058446  0.4402233   0.44636366  0.14679937 -0.50940555  0.15514997
  0.04555819  1.4149312 ]",0.0,False
0,adversary_2,1.0,"[-0.          0.8203125   0.02560923 -0.5762858  -0.15969303  1.3987526
  0.55999     0.28507334  0.9557692  -0.00835059  0.50940555 -0.15514997
  0.5549637   1.2597812 ]",0.0,False
0,agent_0,2.0,"[ 1.09375    -0.          0.58057296  0.68349546 -0.7146568   0.13897136
  0.00502627 -0.9747079   0.40080547 -1.2681319  -0.04555819 -1.4149312
 -0.5549637  -1.2597812 ]",0.0,False
0,adversary_0,2.0,"[ 0.61992186  0.          1.0240346  -0.5846364  -1.1581185   1.4071032
 -0.43843544  0.29342395 -0.5185512  -0.19929938 -0.9984254   0.09038184
 -0.33408672  1.2681319 ]",0.0,False
0,adversary_1,3.0,"[-0.22148438 -0.69375     0.5054835  -0.7839357  -0.6395673   1.6064025
  0.08011571  0.49272332  0.5185512   0.19929938 -0.47987428  0.28968123
  0.18446444  1.4674312 ]",0.0,False
0,adversary_2,1.0,"[-0.3         0.6152344   0.02560923 -0.49425453 -0.15969303  1.3167213
  0.55999     0.2030421   0.9984254  -0.09038184  0.47987428 -0.28968123
  0.6643387   1.17775   ]",0.0,False
0,agent_0,2.0,"[ 1.2203125  -0.          0.68994796  0.68349546 -0.8240318   0.13897136
 -0.10434873 -0.9747079   0.33408672 -1.2681319  -0.18446444 -1.4674312
 -0.6643387  -1.17775   ]",0.0,False
0,adversary_0,2.0,"[ 0.7649414   0.          1.0860269  -0.5846364  -1.2201107   1.4071032
 -0.5004276   0.29342395 -0.60269177 -0.26867437 -1.0904176   0.15190527
 -0.27404764  1.2681319 ]",0.0,False
