Episode,Agent,Action,Observation,Reward,Done
0,adversary_0,1.0,"[ 0.          0.          0.02364325  0.90092736  0.06562539 -1.751321
  0.43268034 -0.83226943 -0.735324   -0.0036285  -0.39998034 -1.0542744
  0.6317619  -1.0825291 ]",0.0,False
0,adversary_1,0.0,"[ 0.          0.         -0.71168077  0.8972989   0.8009494  -1.7476925
  1.1680044  -0.82864094  0.735324    0.0036285   0.3353437  -1.050646
  1.3670859  -1.0789006 ]",0.0,False
0,adversary_2,1.0,"[ 0.          0.         -0.37633708 -0.1533471   0.46560574 -0.6970465
  0.8326607   0.22200507  0.39998034  1.0542744  -0.3353437   1.050646
  1.0317423  -0.02825462]",0.0,False
0,agent_0,0.0,"[ 0.          0.          0.65540516 -0.18160173 -0.56613654 -0.6687919
 -0.19908158  0.2502597  -0.6317619   1.0825291  -1.3670859   1.0789006
 -1.0317423   0.02825462]",0.0,False
0,adversary_0,0.0,"[-0.3         0.          0.02364325  0.90092736  0.06562539 -1.751321
  0.43268034 -0.83226943 -0.735324   -0.0036285  -0.39998034 -1.0542744
  0.6317619  -1.0825291 ]",0.0,False
0,adversary_1,1.0,"[-0.         -0.         -0.71168077  0.8972989   0.8009494  -1.7476925
  1.1680044  -0.82864094  0.735324    0.0036285   0.3353437  -1.050646
  1.3670859  -1.0789006 ]",0.0,False
0,adversary_2,3.0,"[-0.3         0.         -0.37633708 -0.1533471   0.46560574 -0.6970465
  0.8326607   0.22200507  0.39998034  1.0542744  -0.3353437   1.050646
  1.0317423  -0.02825462]",0.0,False
0,agent_0,2.0,"[ 3.0639912e-33 -3.8516545e-33  6.5540516e-01 -1.8160173e-01
 -5.6613654e-01 -6.6879189e-01 -1.9908158e-01  2.5025970e-01
 -6.3176191e-01  1.0825291e+00 -1.3670859e+00  1.0789006e+00
 -1.0317423e+00  2.8254624e-02]",0.0,False
0,adversary_0,2.0,"[-0.225       0.         -0.00635675  0.90092736  0.09562539 -1.751321
  0.46268034 -0.83226943 -0.705324   -0.0036285  -0.39998034 -1.0542744
  0.66176194 -1.0825291 ]",0.0,False
0,adversary_1,4.0,"[-0.3        -0.         -0.71168077  0.8972989   0.8009494  -1.7476925
  1.1680044  -0.82864094  0.705324    0.0036285   0.3053437  -1.050646
  1.3670859  -1.0789006 ]",0.0,False
0,adversary_2,3.0,"[-0.225      -0.3        -0.40633708 -0.1533471   0.49560574 -0.6970465
  0.8626607   0.22200507  0.39998034  1.0542744  -0.3053437   1.050646
  1.0617423  -0.02825462]",0.0,False
0,agent_0,3.0,"[ 4.0000001e-01 -6.7403955e-33  6.5540516e-01 -1.8160173e-01
 -5.6613654e-01 -6.6879189e-01 -1.9908158e-01  2.5025970e-01
 -6.6176194e-01  1.0825291e+00 -1.3670859e+00  1.0789006e+00
 -1.0617423e+00  2.8254624e-02]",0.0,False
0,adversary_0,4.0,"[ 0.13125     0.         -0.02885675  0.90092736  0.11812539 -1.751321
  0.48518035 -0.83226943 -0.71282405 -0.0036285  -0.39998034 -1.0842745
  0.72426194 -1.0825291 ]",0.0,False
0,adversary_1,2.0,"[-0.225       0.3        -0.7416808   0.8972989   0.8309494  -1.7476925
  1.1980044  -0.82864094  0.71282405  0.0036285   0.31284368 -1.080646
  1.437086   -1.0789006 ]",0.0,False
0,adversary_2,1.0,"[-0.16875    -0.525      -0.4288371  -0.1833471   0.51810575 -0.6670465
  0.8851607   0.25200507  0.39998034  1.0842745  -0.31284368  1.080646
  1.1242423   0.00174537]",0.0,False
0,agent_0,3.0,"[ 0.3        -0.4         0.6954052  -0.18160173 -0.60613656 -0.6687919
 -0.23908159  0.2502597  -0.72426194  1.0825291  -1.437086    1.0789006
 -1.1242423  -0.00174537]",0.0,False
0,adversary_0,3.0,"[ 0.0984375   0.3        -0.01573175  0.90092736  0.10500039 -1.751321
  0.47205535 -0.83226943 -0.748449    0.0263715  -0.42998034 -1.1367745
  0.7411369  -1.1225291 ]",0.0,False
0,adversary_1,3.0,"[ 0.13125    0.225     -0.7641808  0.9272989  0.8534494 -1.7776924
  1.2205044 -0.8586409  0.748449  -0.0263715  0.3184687 -1.163146
  1.489586  -1.1489006]",0.0,False
0,adversary_2,0.0,"[-0.4265625  -0.39375    -0.4457121  -0.2358471   0.5349807  -0.6145465
  0.9020357   0.30450508  0.42998034  1.1367745  -0.3184687   1.163146
  1.1711173   0.01424538]",0.0,False
0,agent_0,2.0,"[ 0.225      -0.7         0.7254052  -0.22160172 -0.63613653 -0.62879187
 -0.2690816   0.2902597  -0.7411369   1.1225291  -1.489586    1.1489006
 -1.1711173  -0.01424538]",0.0,False
0,adversary_0,4.0,"[ 0.07382812 -0.075      -0.005888    0.9309274   0.09515664 -1.7813209
  0.4622116  -0.8622694  -0.7451678   0.0188715  -0.48248035 -1.2061495
  0.7537932  -1.2225292 ]",0.0,False
