Episode,Agent,Action,Observation,Reward,Done
0,adversary_0,4.0,"[ 0.0000000e+00  0.0000000e+00 -7.4285960e-01 -1.4442751e-03
  1.5498508e+00  2.2083475e-01  5.0704724e-01  2.1946315e-02
  9.4585633e-01 -9.4117773e-01  3.8711764e-02  8.5786635e-01
 -1.1629926e-01 -7.3900783e-01]",0.0,False
0,adversary_1,2.0,"[ 0.          0.          0.20299672 -0.942622    0.6039945   1.1620125
 -0.4388091   0.96312404 -0.94585633  0.9411777  -0.90714455  1.799044
 -1.0621556   0.20216988]",0.0,False
0,adversary_2,3.0,"[ 0.          0.         -0.7041478   0.85642207  1.511139   -0.63703156
  0.46833545 -0.83592004 -0.03871176 -0.85786635  0.90714455 -1.799044
 -0.15501101 -1.5968741 ]",0.0,False
0,agent_0,3.0,"[ 0.          0.         -0.8591589  -0.7404521   1.6661501   0.95984256
  0.62334645  0.76095414  0.11629926  0.73900783  1.0621556  -0.20216988
  0.15501101  1.5968741 ]",0.0,False
0,adversary_0,3.0,"[-0.0000000e+00  3.0000001e-01 -7.4285960e-01 -1.4442751e-03
  1.5498508e+00  2.2083475e-01  5.0704724e-01  2.1946315e-02
  9.4585633e-01 -9.4117773e-01  3.8711764e-02  8.5786635e-01
 -1.1629926e-01 -7.3900783e-01]",0.0,False
0,adversary_1,3.0,"[ 0.3         0.          0.20299672 -0.942622    0.6039945   1.1620125
 -0.4388091   0.96312404 -0.94585633  0.9411777  -0.90714455  1.799044
 -1.0621556   0.20216988]",0.0,False
0,adversary_2,2.0,"[-0.         -0.3        -0.7041478   0.85642207  1.511139   -0.63703156
  0.46833545 -0.83592004 -0.03871176 -0.85786635  0.90714455 -1.799044
 -0.15501101 -1.5968741 ]",0.0,False
0,agent_0,1.0,"[-0.         -0.4        -0.8591589  -0.7404521   1.6661501   0.95984256
  0.62334645  0.76095414  0.11629926  0.73900783  1.0621556  -0.20216988
  0.15501101  1.5968741 ]",0.0,False
0,adversary_0,1.0,"[-0.         -0.075      -0.7428596   0.02855572  1.5498508   0.19083475
  0.50704724 -0.00805369  0.9758563  -0.9711777   0.03871176  0.79786634
 -0.11629926 -0.8090078 ]",0.0,False
0,adversary_1,1.0,"[ 0.225      -0.3         0.23299672 -0.942622    0.5739945   1.1620125
 -0.4688091   0.96312404 -0.9758563   0.9711777  -0.9371445   1.769044
 -1.0921556   0.16216989]",0.0,False
0,adversary_2,1.0,"[ 0.3        -0.225      -0.7041478   0.82642204  1.511139   -0.6070316
  0.46833545 -0.80592    -0.03871176 -0.79786634  0.9371445  -1.769044
 -0.15501101 -1.6068741 ]",0.0,False
0,agent_0,1.0,"[-0.4        -0.3        -0.8591589  -0.7804521   1.6661501   0.9998426
  0.62334645  0.80095416  0.11629926  0.8090078   1.0921556  -0.16216989
  0.15501101  1.6068741 ]",0.0,False
0,adversary_0,0.0,"[-3.0000001e-01 -5.6249999e-02 -7.4285960e-01  2.1055724e-02
  1.5498508e+00  1.9833474e-01  5.0704724e-01 -5.5368565e-04
  9.9835628e-01 -9.9367774e-01  6.8711765e-02  7.8286630e-01
 -1.5629925e-01 -8.3150780e-01]",0.0,False
0,adversary_1,0.0,"[-0.13125    -0.225       0.2554967  -0.972622    0.5514945   1.1920124
 -0.4913091   0.993124   -0.9983563   0.99367774 -0.9296445   1.776544
 -1.1546556   0.16216989]",0.0,False
0,adversary_2,2.0,"[-0.075      -0.16875    -0.67414784  0.80392206  1.4811391  -0.5845316
  0.43833545 -0.78342    -0.06871177 -0.7828663   0.9296445  -1.776544
 -0.22501102 -1.6143742 ]",0.0,False
0,agent_0,0.0,"[-0.7        -0.225      -0.89915884 -0.8104521   1.70615     1.0298426
  0.66334647  0.83095413  0.15629925  0.8315078   1.1546556  -0.16216989
  0.22501102  1.6143742 ]",0.0,False
0,adversary_0,3.0,"[-0.225      -0.0421875  -0.7728596   0.01543073  1.5798508   0.20395975
  0.5370472   0.00507131  1.0152313  -1.0105528   0.09121177  0.77161634
 -0.19629925 -0.84838283]",0.0,False
0,adversary_1,2.0,"[-0.0984375  -0.16875     0.24237171 -0.99512196  0.5646195   1.2145125
 -0.4781841   1.015624   -1.0152313   1.0105528  -0.9240196   1.782169
 -1.2115306   0.16216989]",0.0,False
0,adversary_2,1.0,"[ 0.24375    -0.1265625  -0.68164784  0.787047    1.488639   -0.5676566
  0.44583544 -0.766545   -0.09121177 -0.77161634  0.9240196  -1.782169
 -0.28751102 -1.6199992 ]",0.0,False
0,agent_0,1.0,"[-0.525      -0.16875    -0.9691588  -0.8329521   1.7761501   1.0523425
  0.73334646  0.8534541   0.19629925  0.84838283  1.2115306  -0.16216989
  0.28751102  1.6199992 ]",-0.6915884769160641,False
0,adversary_0,2.0,"[-0.16875    -0.33164063 -0.7953596   0.01121197  1.6023508   0.20817849
  0.55954725  0.00929006  1.0278876  -1.023209    0.13808677  0.7631788
 -0.22629926 -0.8610391 ]",0.0,False
0,adversary_1,0.0,"[ 0.22617188 -0.1265625   0.23252797 -1.011997    0.57446325  1.2313875
 -0.46834034  1.0324991  -1.0278876   1.023209   -0.8898008   1.7863878
 -1.2541869   0.16216989]",0.0,False
0,adversary_2,3.0,"[-0.1171875  -0.09492187 -0.6572728   0.7743908   1.464264   -0.5550003
  0.42146045 -0.7538888  -0.13808677 -0.7631788   0.8898008  -1.7863878
 -0.36438602 -1.6242179 ]",0.0,False
0,agent_0,2.0,"[-0.79375    -0.1265625  -1.0216589  -0.8498271   1.8286501   1.0692176
  0.7858465   0.87032914  0.22629926  0.8610391   1.2541869  -0.16216989
  0.36438602  1.6242179 ]",-1.044269601788259,False
