Episode,Agent,Action,Observation,Reward,Done
0,adversary_0,0.0,"[ 0.          0.         -0.8287017  -0.526379    1.2509406  -0.16901138
  0.6329124   0.55651134  1.4312506   0.69070303  0.01695895  0.39263287
  0.78680426 -0.15414318]",0.0,False
0,adversary_1,2.0,"[ 0.          0.          0.60254896  0.16432407 -0.18031006 -0.85971445
 -0.7983382  -0.13419174 -1.4312506  -0.69070303 -1.4142916  -0.2980702
 -0.6444463  -0.84484625]",0.0,False
0,adversary_2,3.0,"[ 0.          0.         -0.8117427  -0.13374612  1.2339816  -0.56164426
  0.61595345  0.16387844 -0.01695895 -0.39263287  1.4142916   0.2980702
  0.7698453  -0.54677606]",0.0,False
0,agent_0,0.0,"[ 0.          0.         -0.0418974  -0.68052214  0.46413627 -0.01486819
 -0.15389185  0.7106545  -0.78680426  0.15414318  0.6444463   0.84484625
 -0.7698453   0.54677606]",0.0,False
0,adversary_0,0.0,"[-0.         -0.         -0.8287017  -0.526379    1.2509406  -0.16901138
  0.6329124   0.55651134  1.4312506   0.69070303  0.01695895  0.39263287
  0.78680426 -0.15414318]",0.0,False
0,adversary_1,2.0,"[ 0.3         0.          0.60254896  0.16432407 -0.18031006 -0.85971445
 -0.7983382  -0.13419174 -1.4312506  -0.69070303 -1.4142916  -0.2980702
 -0.6444463  -0.84484625]",0.0,False
0,adversary_2,3.0,"[ 0.         -0.3        -0.8117427  -0.13374612  1.2339816  -0.56164426
  0.61595345  0.16387844 -0.01695895 -0.39263287  1.4142916   0.2980702
  0.7698453  -0.54677606]",0.0,False
0,agent_0,0.0,"[-0.          0.         -0.0418974  -0.68052214  0.46413627 -0.01486819
 -0.15389185  0.7106545  -0.78680426  0.15414318  0.6444463   0.84484625
 -0.7698453   0.54677606]",0.0,False
0,adversary_0,0.0,"[-0.         -0.         -0.8287017  -0.526379    1.2509406  -0.16901138
  0.6329124   0.55651134  1.4612505   0.69070303  0.01695895  0.36263287
  0.78680426 -0.15414318]",0.0,False
0,adversary_1,2.0,"[ 0.525       0.          0.6325489   0.16432407 -0.21031006 -0.85971445
 -0.8283382  -0.13419174 -1.4612505  -0.69070303 -1.4442916  -0.3280702
 -0.67444634 -0.84484625]",0.0,False
0,adversary_2,3.0,"[ 0.         -0.525      -0.8117427  -0.16374612  1.2339816  -0.5316442
  0.61595345  0.19387844 -0.01695895 -0.36263287  1.4442916   0.3280702
  0.7698453  -0.516776  ]",0.0,False
0,agent_0,0.0,"[-0.          0.         -0.0418974  -0.68052214  0.46413627 -0.01486819
 -0.15389185  0.7106545  -0.78680426  0.15414318  0.67444634  0.84484625
 -0.7698453   0.516776  ]",0.0,False
0,adversary_0,0.0,"[-0.         -0.         -0.8287017  -0.526379    1.2509406  -0.16901138
  0.6329124   0.55651134  1.5137506   0.69070303  0.01695895  0.31013286
  0.78680426 -0.15414318]",0.0,False
0,adversary_1,2.0,"[ 0.69375     0.          0.68504894  0.16432407 -0.26281005 -0.85971445
 -0.8808382  -0.13419174 -1.5137506  -0.69070303 -1.4967916  -0.3805702
 -0.72694635 -0.84484625]",0.0,False
0,adversary_2,3.0,"[ 0.         -0.69375    -0.8117427  -0.21624611  1.2339816  -0.47914425
  0.61595345  0.24637845 -0.01695895 -0.31013286  1.4967916   0.3805702
  0.7698453  -0.46427605]",0.0,False
0,agent_0,0.0,"[-0.          0.         -0.0418974  -0.68052214  0.46413627 -0.01486819
 -0.15389185  0.7106545  -0.78680426  0.15414318  0.72694635  0.84484625
 -0.7698453   0.46427605]",0.0,False
0,adversary_0,0.0,"[-0.         -0.         -0.8287017  -0.526379    1.2509406  -0.16901138
  0.6329124   0.55651134  1.5831256   0.69070303  0.01695895  0.24075787
  0.78680426 -0.15414318]",0.0,False
0,adversary_1,2.0,"[ 0.8203125   0.          0.7544239   0.16432407 -0.33218506 -0.85971445
 -0.9502132  -0.13419174 -1.5831256  -0.69070303 -1.5661666  -0.44994518
 -0.79632133 -0.84484625]",0.0,False
0,adversary_2,3.0,"[ 0.         -0.8203125  -0.8117427  -0.2856211   1.2339816  -0.40976924
  0.61595345  0.31575346 -0.01695895 -0.24075787  1.5661666   0.44994518
  0.7698453  -0.39490104]",0.0,False
0,agent_0,0.0,"[-0.          0.         -0.0418974  -0.68052214  0.46413627 -0.01486819
 -0.15389185  0.7106545  -0.78680426  0.15414318  0.79632133  0.84484625
 -0.7698453   0.39490104]",0.0,False
0,adversary_0,0.0,"[-1.4853764e-43 -2.1089542e-42 -8.2870167e-01 -5.2637899e-01
  1.2509406e+00 -1.6901138e-01  6.3291240e-01  5.5651134e-01
  1.6651568e+00  6.9070303e-01  1.6958950e-02  1.5872662e-01
  7.8680426e-01 -1.5414318e-01]",0.0,False
0,adversary_1,2.0,"[ 0.9152344   0.          0.83645517  0.16432407 -0.4142163  -0.85971445
 -1.0322444  -0.13419174 -1.6651568  -0.69070303 -1.6481979  -0.53197646
 -0.8783526  -0.84484625]",0.0,False
0,adversary_2,3.0,"[ 1.4853764e-43 -9.1523439e-01 -8.1174272e-01 -3.6765236e-01
  1.2339816e+00 -3.2773799e-01  6.1595345e-01  3.9778471e-01
 -1.6958950e-02 -1.5872662e-01  1.6481979e+00  5.3197646e-01
  7.6984531e-01 -3.1286979e-01]",0.0,False
0,agent_0,0.0,"[-0.          0.         -0.0418974  -0.68052214  0.46413627 -0.01486819
 -0.15389185  0.7106545  -0.78680426  0.15414318  0.8783526   0.84484625
 -0.7698453   0.3128698 ]",0.0,False
0,adversary_0,0.0,"[-6.9823756e-08 -6.5351264e-07 -8.2870167e-01 -5.2637899e-01
  1.2509406e+00 -1.6901138e-01  6.3291240e-01  5.5651134e-01
  1.7566803e+00  6.9070303e-01  1.6958950e-02  6.7203179e-02
  7.8680426e-01 -1.5414318e-01]",0.0,False
0,adversary_1,2.0,"[ 0.98642576  0.          0.92797863  0.16432407 -0.50573975 -0.85971445
 -1.1237679  -0.13419174 -1.7566803  -0.69070303 -1.7397213  -0.6234999
 -0.96987605 -0.84484625]",0.0,False
0,adversary_2,3.0,"[ 6.9823756e-08 -9.8642510e-01 -8.1174272e-01 -4.5917580e-01
  1.2339816e+00 -2.3621456e-01  6.1595345e-01  4.8930815e-01
 -1.6958950e-02 -6.7203179e-02  1.7397213e+00  6.2349987e-01
  7.6984531e-01 -2.2134636e-01]",0.0,False
0,agent_0,0.0,"[-0.          0.         -0.0418974  -0.68052214  0.46413627 -0.01486819
 -0.15389185  0.7106545  -0.78680426  0.15414318  0.96987605  0.84484625
 -0.7698453   0.22134636]",0.0,False
0,adversary_0,0.0,"[-0.19743454 -0.7823735  -0.8287017  -0.52637905  1.2509406  -0.16901131
  0.6329124   0.5565114   1.8553228   0.69070315  0.01695896 -0.03143927
  0.78680426 -0.15414312]",0.0,False
0,adversary_1,2.0,"[ 1.          0.          1.0266212   0.16432407 -0.60438234 -0.85971445
 -1.2224104  -0.13419174 -1.8553228  -0.69070315 -1.8383639  -0.7221424
 -1.0685186  -0.84484625]",0.0,False
