Episode,Agent,Action,Observation,Reward,Done
0,adversary_0,4.0,"[ 0.          0.          0.9120034  -0.5846364  -1.0460873   1.4071032
 -0.32640418  0.29342395 -0.25511366 -0.11679938 -0.8863942  -0.14352441
 -0.5339305   1.2681319 ]",0.0,False
0,adversary_1,3.0,"[ 0.          0.          0.6568898  -0.70143574 -0.7909736   1.5239025
 -0.07129054  0.4102233   0.25511366  0.11679938 -0.63128054 -0.02672504
 -0.27881682  1.3849312 ]",0.0,False
0,adversary_2,2.0,"[ 0.          0.          0.02560923 -0.7281608  -0.15969303  1.5506276
  0.55999     0.43694836  0.8863942   0.14352441  0.63128054  0.02672504
  0.35246372  1.4116563 ]",0.0,False
0,agent_0,1.0,"[ 0.          0.          0.37807295  0.68349546 -0.5121568   0.13897136
  0.20752627 -0.9747079   0.5339305  -1.2681319   0.27881682 -1.3849312
 -0.35246372 -1.4116563 ]",0.0,False
0,adversary_0,4.0,"[ 0.          0.3         0.9120034  -0.5846364  -1.0460873   1.4071032
 -0.32640418  0.29342395 -0.25511366 -0.11679938 -0.8863942  -0.14352441
 -0.5339305   1.2681319 ]",0.0,False
0,adversary_1,3.0,"[-0.         -0.3         0.6568898  -0.70143574 -0.7909736   1.5239025
 -0.07129054  0.4102233   0.25511366  0.11679938 -0.63128054 -0.02672504
 -0.27881682  1.3849312 ]",0.0,False
0,adversary_2,2.0,"[ 0.3        -0.          0.02560923 -0.7281608  -0.15969303  1.5506276
  0.55999     0.43694836  0.8863942   0.14352441  0.63128054  0.02672504
  0.35246372  1.4116563 ]",0.0,False
0,agent_0,1.0,"[-0.4        -0.          0.37807295  0.68349546 -0.5121568   0.13897136
  0.20752627 -0.9747079   0.5339305  -1.2681319   0.27881682 -1.3849312
 -0.35246372 -1.4116563 ]",0.0,False
0,adversary_0,4.0,"[ 0.          0.525       0.9120034  -0.55463636 -1.0460873   1.3771032
 -0.32640418  0.26342395 -0.25511366 -0.17679937 -0.8563942  -0.17352441
 -0.57393044  1.2381319 ]",0.0,False
0,adversary_1,3.0,"[-0.         -0.525       0.6568898  -0.7314358  -0.7909736   1.5539025
 -0.07129054  0.4402233   0.25511366  0.17679937 -0.6012805   0.00327496
 -0.3188168   1.4149312 ]",0.0,False
0,adversary_2,2.0,"[ 0.525      -0.          0.05560923 -0.7281608  -0.18969303  1.5506276
  0.52999     0.43694836  0.8563942   0.17352441  0.6012805  -0.00327496
  0.28246373  1.4116563 ]",0.0,False
0,agent_0,1.0,"[-0.7        -0.          0.33807296  0.68349546 -0.47215676  0.13897136
  0.24752627 -0.9747079   0.57393044 -1.2381319   0.3188168  -1.4149312
 -0.28246373 -1.4116563 ]",0.0,False
